"","light_phase","network","block","treatment","day","time","location","focal_individual","behaviour","social_partner","partner_response","notes","patch_partner"
"7583","light",2,1,"two",1,"5:56:10 PM","2","G","moved within shelter","unknown",NA,"",NA
"7584","light",2,1,"two",1,"5:56:30 PM","1","M","exit","unknown","","",NA
"7585","light",2,1,"two",1,"6:07:41 PM","2","J","moved within shelter","unknown",NA,".9 had moved away into the larger group then returned",NA
"7586","light",2,1,"two",1,"6:10:23 PM","1","U","moved within shelter","unknown",NA,"",NA
"7587","light",2,1,"two",1,"6:11:33 PM","outside (right wall)","T","other","N",NA,"7. approached 1., they stood facing each other until 29:33 where 7. moved to touch 1. and 1. moved towards 7. in response, 7. ran away","N"
"7588","light",2,1,"two",1,"6:11:47 PM","1","U","moved within shelter","unknown",NA,"",NA
"7589","light",2,1,"two",1,"6:12:42 PM","2","J","moved within shelter","unknown",NA,"",NA
"7590","light",2,1,"two",1,"6:12:59 PM","2","J","moved within shelter","unknown",NA,"",NA
"7591","light",2,1,"two",1,"6:13:25 PM","1","U","moved within shelter","unknown",NA,"",NA
"7592","light",2,1,"two",1,"6:13:33 PM","1","T","enter","unknown","","",NA
"7593","light",2,1,"two",1,"6:13:53 PM","2","J","moved within shelter","unknown",NA,"",NA
"7594","light",2,1,"two",1,"6:13:22 PM","2","unknown","moved within shelter","unknown",NA,"",NA
"7595","light",2,1,"two",1,"6:13:59 PM","1","T","moved within shelter","unknown",NA,"",NA
"7596","light",2,1,"two",1,"6:14:33 PM","2","J","moved within shelter","unknown",NA,"*unknown bug possibly 2., I can see them in group",NA
"7597","light",2,1,"two",1,"6:15:04 PM","1","T","moved within shelter","U","moved away to bugs at bottom left","they were already touching but 7. moved closer and then 8. moved away","U"
"7598","light",2,1,"two",1,"6:15:18 PM","1","T","moved within shelter","unknown",NA,"7. approached then moved away",NA
"7599","light",2,1,"two",1,"6:16:07 PM","1","T","moved within shelter","unknown",NA,"",NA
"7600","light",2,1,"two",1,"6:19:38 PM","1","T","moved within shelter","unknown",NA,"",NA
"7601","light",2,1,"two",1,"6:22:42 PM","1","T","moved within shelter","unknown",NA,"",NA
"7602","light",2,1,"two",1,"6:28:26 PM","2","M","enter","unknown","","",NA
"7603","light",2,1,"two",1,"6:28:30 PM","2","M","moved within shelter","unknown",NA,"",NA
"7604","light",2,1,"two",1,"6:28:49 PM","2","O","moved within shelter","unknown",NA,"",NA
"7605","light",2,1,"two",1,"6:32:30 PM","2","M","moved within shelter","unknown",".9 moved out towards 0., 0. ran away","",NA
"7606","light",2,1,"two",1,"6:32:44 PM","2","M","moved within shelter","unknown",NA,"",NA
"7607","light",2,1,"two",1,"6:33:45 PM","1","T","moved within shelter","unknown",NA,"",NA
"7608","light",2,1,"two",1,"6:36:53 PM","2","J","moved within shelter","unknown",".4 jumped out of group and mounted .9","",NA
"7609","light",2,1,"two",1,"6:39:15 PM","2","M","moved within shelter","unknown",NA,"",NA
"7610","light",2,1,"two",1,"6:45:54 PM","1","N","enter","unknown","","",NA
"7611","light",2,1,"two",1,"6:45:59 PM","1","N","moved within shelter","unknown",NA,"",NA
"7612","light",2,1,"two",1,"6:46:06 PM","1","K","enter","unknown","","",NA
"7613","light",2,1,"two",1,"6:46:13 PM","1","K","moved within shelter","unknown","1. moved further into group, away from :0","at 31:09 :0 moved closer to 1. who moved away again to bugs at top left",NA
"7614","light",2,1,"two",1,"6:46:58 PM","1","N","moved within shelter","T","7. moved away","","T"
"7615","light",2,1,"two",1,"6:46:57 PM","1","K","moved within shelter","unknown",NA,":0 went to touch 8. and group at bottom at 31:51 then rejoined top group at 32:02",NA
"7616","light",2,1,"two",1,"6:49:24 PM","1","K","moved within shelter","unknown","1. moved closer to 7.","",NA
"7617","light",2,1,"two",1,"6:49:32 PM","1","N","mount","T","7. ran away","","T"
"7618","light",2,1,"two",1,"6:49:34 PM","1","K","moved within shelter","unknown",NA,"",NA
"7619","light",2,1,"two",1,"6:49:36 PM","1","T","moved within shelter","unknown",NA,"",NA
"7620","light",2,1,"two",1,"6:49:39 PM","1","N","moved within shelter","unknown",NA,"",NA
"7621","light",2,1,"two",1,"6:50:26 PM","1","K","moved within shelter","unknown",NA,"",NA
"7622","light",2,1,"two",1,"6:51:20 PM","1","K","moved within shelter","unknown",NA,"moved down to just bugs on bottom left (1., .2) at 2:25, moved back to the top bugs at2:29",NA
"7623","light",2,1,"two",1,"7:01:12 PM","1","N","moved within shelter","unknown",NA,"",NA
"7624","light",2,1,"two",1,"7:03:13 PM","1","N","moved within shelter","unknown",NA,"still touching bottom group ",NA
"7625","light",2,1,"two",1,"7:04:20 PM","1","N","moved within shelter","unknown",NA,"",NA
"7626","light",2,1,"two",1,"7:10:31 PM","1","N","moved within shelter","unknown",NA,"",NA
"7627","light",2,1,"two",1,"7:15:14 PM","1","N","moved within shelter","unknown",NA,"",NA
"7628","light",2,1,"two",1,"7:23:30 PM","2","O","moved within shelter","X","1: moved away to be alone","both were already in a group together, 2. moved closer to 1:","X"
"7629","light",2,1,"two",1,"7:23:53 PM","2","X","moved within shelter","unknown",NA,"",NA
"7630","light",2,1,"two",1,"7:44:28 PM","1","N","moved within shelter","unknown",NA,"",NA
"7631","light",2,1,"two",1,"7:45:47 PM","1","N","moved within shelter","unknown",NA,"",NA
"7632","light",2,1,"two",1,"7:46:03 PM","1","N","moved within shelter","unknown",NA,"still touching bottom group, making it one large group",NA
"7633","light",2,1,"two",2,"5:00:04 PM","2","G","mount","D",NA,"","D"
"7634","light",2,1,"two",2,"5:00:17 PM","2","J","moved within shelter","unknown",NA,"*difficult to see .9",NA
"7635","light",2,1,"two",2,"5:00:39 PM","2","G","moved within shelter","unknown",NA,"",NA
"7636","light",2,1,"two",2,"5:00:47 PM","2","G","moved within shelter","D",NA,"","D"
"7637","light",2,1,"two",2,"5:01:12 PM","2","G","moved within shelter","unknown",NA,"",NA
"7638","light",2,1,"two",2,"5:01:29 PM","2","G","moved within shelter","D",NA,"","D"
"7639","light",2,1,"two",2,"5:03:14 PM","2","unknown","moved within shelter","unknown",NA,"",NA
"7640","light",2,1,"two",2,"5:04:10 PM","2","G","moved within shelter","unknown",NA,"",NA
"7641","light",2,1,"two",2,"5:06:14 PM","2","H","enter","unknown","","",NA
"7642","light",2,1,"two",2,"5:06:18 PM","2","H","moved within shelter","unknown",NA,"",NA
"7643","light",2,1,"two",2,"5:06:45 PM","2","H","moved within shelter","unknown",NA,"",NA
"7644","light",2,1,"two",2,"5:07:53 PM","2","H","moved within shelter","unknown",NA,"",NA
"7645","light",2,1,"two",2,"5:09:31 PM","2","H","moved within shelter","unknown",NA,"",NA
"7646","light",2,1,"two",2,"5:10:03 PM","2","H","moved within shelter","unknown",NA,"",NA
"7647","light",2,1,"two",2,"5:10:29 PM","2","H","moved within shelter","unknown",NA,"",NA
"7648","light",2,1,"two",2,"5:10:47 PM","2","U","enter","unknown","","",NA
"7649","light",2,1,"two",2,"5:11:01 PM","2","U","moved within shelter","unknown",NA,"",NA
"7650","light",2,1,"two",2,"5:11:45 PM","2","U","moved within shelter","unknown",NA,"",NA
"7651","light",2,1,"two",2,"5:12:30 PM","2","U","moved within shelter","unknown",NA,"",NA
"7652","light",2,1,"two",2,"5:13:09 PM","2","C","enter","unknown","","",NA
"7653","light",2,1,"two",2,"5:13:13 PM","2","C","moved within shelter","unknown",NA,"",NA
"7654","light",2,1,"two",2,"5:13:49 PM","2","C","moved within shelter","unknown",NA,"",NA
"7655","light",2,1,"two",2,"5:15:06 PM","2","C","moved within shelter","H",NA,"","H"
"7656","light",2,1,"two",2,"5:15:22 PM","2","unknown","moved within shelter","unknown",NA,".7 followed .2",NA
"7657","light",2,1,"two",2,"5:17:51 PM","2","H","moved within shelter","C",NA,"","C"
"7658","light",2,1,"two",2,"5:18:05 PM","2","C","moved within shelter","unknown",NA,"",NA
"7659","light",2,1,"two",2,"5:18:12 PM","2","H","moved within shelter","unknown",NA,"",NA
"7660","light",2,1,"two",2,"5:18:27 PM","2","C","moved within shelter","H",NA,"","H"
"7661","light",2,1,"two",2,"5:18:40 PM","2","C","moved within shelter","unknown",NA,"",NA
"7662","light",2,1,"two",2,"5:18:52 PM","2","H","moved within shelter","unknown",NA,"",NA
"7663","light",2,1,"two",2,"5:19:22 PM","2","H","moved within shelter","unknown",NA,"",NA
"7664","light",2,1,"two",2,"5:20:14 PM","2","H","moved within shelter","unknown",NA,"",NA
"7665","light",2,1,"two",2,"5:20:38 PM","2","H","moved within shelter","unknown",NA,"",NA
"7666","light",2,1,"two",2,"5:20:47 PM","2","H","exit","unknown","","",NA
"7667","light",2,1,"two",2,"5:22:21 PM","2","H","enter","unknown","","",NA
"7668","light",2,1,"two",2,"5:22:25 PM","2","H","moved within shelter","unknown",NA,"",NA
"7669","light",2,1,"two",2,"5:24:00 PM","1","T","moved within shelter","unknown",NA,"",NA
"7670","light",2,1,"two",2,"5:24:17 PM","2","H","moved within shelter","unknown",NA,"",NA
"7671","light",2,1,"two",2,"5:24:48 PM","2","H","exit","unknown","","",NA
"7672","light",2,1,"two",2,"5:25:19 PM","1","T","moved within shelter","unknown",NA,"moved away at 25:36 then rejoined at 25:42",NA
"7673","light",2,1,"two",2,"5:25:53 PM","2","H","enter","unknown","","",NA
"7674","light",2,1,"two",2,"5:25:57 PM","2","H","moved within shelter","U",NA,"8. didn't move then .7 moved to stack on top and 8. exited the shelter","U"
"7675","light",2,1,"two",2,"5:26:17 PM","2","H","moved within shelter","unknown",NA,"",NA
"7676","light",2,1,"two",2,"5:28:05 PM","2","U","enter","unknown","","",NA
"7677","light",2,1,"two",2,"5:28:06 PM","1","T","moved within shelter","unknown",NA,"",NA
"7678","light",2,1,"two",2,"5:28:26 PM","2","U","moved within shelter","unknown",NA,"",NA
"7679","light",2,1,"two",2,"5:29:31 PM","1","T","exit","unknown","","",NA
"7680","light",2,1,"two",2,"5:29:42 PM","2","U","moved within shelter","unknown",NA,"",NA
"7681","light",2,1,"two",2,"5:29:42 PM","1","T","enter","unknown","","",NA
"7682","light",2,1,"two",2,"5:29:46 PM","1","T","moved within shelter","unknown",NA,"",NA
"7683","light",2,1,"two",2,"5:30:46 PM","2","U","moved within shelter","H",NA,"8. touched .7 and then moved away","H"
"7684","light",2,1,"two",2,"5:30:55 PM","2","U","moved within shelter","unknown",NA,"",NA
"7685","light",2,1,"two",2,"5:30:57 PM","2","H","moved within shelter","unknown",NA,"",NA
"7686","light",2,1,"two",2,"5:31:05 PM","2","U","moved within shelter","unknown",NA,"",NA
"7687","light",2,1,"two",2,"5:31:13 PM","2","U","exit","unknown","","",NA
"7688","light",2,1,"two",2,"5:31:16 PM","2","H","moved within shelter","unknown",NA,"",NA
"7689","light",2,1,"two",2,"5:32:52 PM","2","H","moved within shelter","unknown",NA,"",NA
"7690","light",2,1,"two",2,"5:34:14 PM","1","U","enter","unknown","","",NA
"7691","light",2,1,"two",2,"5:34:33 PM","1","U","moved within shelter","unknown",NA,"",NA
"7692","light",2,1,"two",2,"5:35:22 PM","1","U","moved within shelter","unknown",NA,"",NA
"7693","light",2,1,"two",2,"5:42:25 PM","1","U","moved within shelter","unknown",NA,"",NA
"7694","light",2,1,"two",2,"7:18:55 PM","1","X","moved within shelter","unknown","unknown bug moved away from group but stayed touching","1: was already in group but rearranged and moved closer to unknown wall",NA
"7695","light",2,1,"two",2,"8:46:35 PM","2","unknown","mount","unknown","bug in front shakes, bug at the back turns away then touches","",NA
"7696","light",2,1,"two",2,"8:48:55 PM","2","unknown","mount","unknown",NA,"",NA
"7697","light",2,1,"two",2,"8:59:04 PM","2","unknown","moved within shelter","unknown",NA,"was originally touching then moved and started touching again",NA
"7698","light",2,1,"two",2,"9:06:14 PM","2","unknown","mount","unknown","","",NA
"7699","light",2,1,"two",2,"10:33:48 PM","2","unknown","mount","unknown",NA,"*unknown bug in the back looks like .9 or .4, front bug possibly .3",NA
"7700","light",2,1,"two",2,"2:02:56 AM","2","unknown","mount","unknown",NA,"",NA
"7701","light",2,1,"two",2,"2:03:59 AM","2","unknown","mating","unknown","front bug shook","",NA
"7702","light",2,1,"two",2,"2:06:31 AM","2","unknown","moved within shelter","unknown","back bug moved away slightly","",NA
"7703","light",2,1,"two",2,"2:13:52 AM","2","unknown","moved within shelter","unknown",NA,"",NA
"7704","light",2,1,"two",2,"7:48:56 AM","2","unknown","moved within shelter","unknown",NA,"",NA
"7705","light",2,1,"two",4,"5:00:03 PM","2","A","exit","unknown","","",NA
"7706","light",2,1,"two",4,"5:00:05 PM","1","G","moved within shelter","unknown",NA,"*hard to see group in top right",NA
"7707","light",2,1,"two",4,"5:00:13 PM","1","D","exit","unknown","","",NA
"7708","light",2,1,"two",4,"5:00:17 PM","2","A","enter","unknown","","",NA
"7709","light",2,1,"two",4,"5:00:18 PM","1","G","moved within shelter","T","moved away","","T"
"7710","light",2,1,"two",4,"5:00:19 PM","2","A","moved within shelter","unknown",NA,"",NA
"7711","light",2,1,"two",4,"5:00:22 PM","2","R","moved within shelter","unknown",NA,"",NA
"7712","light",2,1,"two",4,"5:00:35 PM","2","A","moved within shelter","N",NA,"","N"
"7713","light",2,1,"two",4,"5:00:36 PM","1","D","enter","unknown","","",NA
"7714","light",2,1,"two",4,"5:00:36 PM","2","R","exit","unknown","","",NA
"7715","light",2,1,"two",4,"5:00:38 PM","1","D","moved within shelter","unknown",NA,"",NA
"7716","light",2,1,"two",4,"5:00:36 PM","1","J","moved within shelter","unknown","","",NA
"7717","light",2,1,"two",4,"5:00:45 PM","2","A","moved within shelter","unknown",NA,"",NA
"7718","light",2,1,"two",4,"5:00:46 PM","2","R","moved within shelter","unknown",".0 moved to 5. and 5. ran away","",NA
"7719","light",2,1,"two",4,"5:00:49 PM","2","R","moved within shelter","N",NA,"","N"
"7720","light",2,1,"two",4,"5:00:51 PM","2","A","moved within shelter","unknown",NA,"",NA
"7721","light",2,1,"two",4,"5:00:52 PM","2","A","exit","unknown","","",NA
"7722","light",2,1,"two",4,"5:01:07 PM","1","J","moved within shelter","unknown",NA,"",NA
"7723","light",2,1,"two",4,"5:01:22 PM","1","J","moved within shelter","unknown",NA,"",NA
"7724","light",2,1,"two",4,"5:01:31 PM","1","T","moved within shelter","G",NA,"","G"
"7725","light",2,1,"two",4,"5:01:39 PM","1","J","moved within shelter","unknown",NA,"",NA
"7726","light",2,1,"two",4,"5:01:51 PM","1","D","moved within shelter","unknown",NA,"",NA
"7727","light",2,1,"two",4,"5:02:02 PM","1","H","moved within shelter","X",NA,"","X"
"7728","light",2,1,"two",4,"5:02:04 PM","1","D","moved within shelter","unknown",NA,"",NA
"7729","light",2,1,"two",4,"5:02:32 PM","1","A","enter","unknown","","",NA
"7730","light",2,1,"two",4,"5:02:31 PM","1","T","shaking","unknown","","",NA
"7731","light",2,1,"two",4,"5:02:35 PM","1","H","moved within shelter","unknown",NA,"",NA
"7732","light",2,1,"two",4,"5:02:36 PM","1","A","moved within shelter","unknown",NA,"",NA
"7733","light",2,1,"two",4,"5:02:42 PM","1","J","moved within shelter","T",NA,"","T"
"7734","light",2,1,"two",4,"5:02:00 PM","2","R","moved within shelter","unknown",NA,"",NA
"7735","light",2,1,"two",4,"5:02:46 PM","1","H","moved within shelter","D",NA,"","D"
"7736","light",2,1,"two",4,"5:02:51 PM","2","R","exit","unknown","","",NA
"7737","light",2,1,"two",4,"5:03:02 PM","1","J","moved within shelter","T",NA,"","T"
"7738","light",2,1,"two",4,"5:03:11 PM","1","D","moved within shelter","unknown","","",NA
"7739","light",2,1,"two",4,"5:03:32 PM","1","A","moved within shelter","unknown",NA,".0 moved to touch 7. and 7. ran away",NA
"7740","light",2,1,"two",4,"5:03:35 PM","1","H","moved within shelter","X",NA,"","X"
"7741","light",2,1,"two",4,"5:03:45 PM","1","T","moved within shelter","unknown",NA,"",NA
"7742","light",2,1,"two",4,"5:03:57 PM","1","A","moved within shelter","unknown",NA,".0 walked over .9 on the way, .0 walked towards 7. at 3:59 and 7. ran away",NA
"7743","light",2,1,"two",4,"5:04:09 PM","1","A","exit","unknown","","",NA
"7744","light",2,1,"two",4,"5:04:15 PM","1","T","moved within shelter","J",NA,"","J"
"7745","light",2,1,"two",4,"5:04:15 PM","1","A","enter","unknown","","",NA
"7746","light",2,1,"two",4,"5:04:19 PM","1","A","moved within shelter","unknown",NA,"",NA
"7747","light",2,1,"two",4,"5:04:29 PM","1","A","moved within shelter","X",NA,"","X"
"7748","light",2,1,"two",4,"5:04:35 PM","1","H","moved within shelter","unknown",NA,"",NA
"7749","light",2,1,"two",4,"5:04:40 PM","1","T","moved within shelter","unknown",NA,"",NA
"7750","light",2,1,"two",4,"5:04:44 PM","1","G","moved within shelter","J",NA,"","J"
"7751","light",2,1,"two",4,"5:04:49 PM","1","G","moved within shelter","unknown",NA,".6 moved to stack on 7. and 7. moved away",NA
"7752","light",2,1,"two",4,"5:05:01 PM","1","T","exit","unknown","","",NA
"7753","light",2,1,"two",4,"5:05:02 PM","1","H","moved within shelter","J",NA,"","J"
"7754","light",2,1,"two",4,"5:04:20 PM","2","N","moved within shelter","unknown",NA,"",NA
"7755","light",2,1,"two",4,"5:04:57 PM","2","N","moved within shelter","unknown","","",NA
"7756","light",2,1,"two",4,"5:05:18 PM","1","G","moved within shelter","J",NA,"","J"
"7757","light",2,1,"two",4,"5:05:25 PM","1","A","moved within shelter","unknown",NA,"",NA
"7758","light",2,1,"two",4,"5:05:26 PM","2","N","moved within shelter","unknown",NA,"",NA
"7759","light",2,1,"two",4,"5:05:41 PM","2","N","moved within shelter","unknown",NA,"",NA
"7760","light",2,1,"two",4,"5:05:55 PM","1","H","moved within shelter","X",NA,"","X"
"7761","light",2,1,"two",4,"5:05:57 PM","1","G","moved within shelter","unknown",NA,"",NA
"7762","light",2,1,"two",4,"5:06:01 PM","1","A","moved within shelter","unknown",NA,"",NA
"7763","light",2,1,"two",4,"5:06:05 PM","1","A","moved within shelter","J",NA,"","J"
"7764","light",2,1,"two",4,"5:06:10 PM","2","N","moved within shelter","unknown",NA,"",NA
"7765","light",2,1,"two",4,"5:06:10 PM","1","A","moved within shelter","unknown",NA,"",NA
"7766","light",2,1,"two",4,"5:06:12 PM","1","G","moved within shelter","J",NA,"","J"
"7767","light",2,1,"two",4,"5:06:19 PM","1","G","moved within shelter","unknown",NA,"",NA
"7768","light",2,1,"two",4,"5:06:19 PM","1","A","moved within shelter","unknown",NA,"",NA
"7769","light",2,1,"two",4,"5:06:24 PM","1","A","moved within shelter","X",NA,"","X"
"7770","light",2,1,"two",4,"5:06:23 PM","2","N","moved within shelter","unknown",NA,"",NA
"7771","light",2,1,"two",4,"5:06:32 PM","1","H","moved within shelter","J",NA,"","J"
"7772","light",2,1,"two",4,"5:06:39 PM","1","H","moved within shelter","unknown",NA,"",NA
"7773","light",2,1,"two",4,"5:06:48 PM","1","J","moved within shelter","unknown",NA,"",NA
"7774","light",2,1,"two",4,"5:06:51 PM","1","A","moved within shelter","unknown",NA,"",NA
"7775","light",2,1,"two",4,"5:07:01 PM","1","A","exit","unknown","","",NA
"7776","light",2,1,"two",4,"5:07:03 PM","1","A","enter","unknown","","",NA
"7777","light",2,1,"two",4,"5:07:08 PM","1","A","moved within shelter","C",NA,"","C"
"7778","light",2,1,"two",4,"5:07:17 PM","1","A","moved within shelter","unknown",NA,"",NA
"7779","light",2,1,"two",4,"5:07:39 PM","1","A","exit","unknown","","",NA
"7780","light",2,1,"two",4,"5:07:44 PM","1","T","enter","unknown","","",NA
"7781","light",2,1,"two",4,"5:07:49 PM","1","H","moved within shelter","X",NA,"","X"
"7782","light",2,1,"two",4,"5:08:08 PM","2","T","moved within shelter","unknown",NA,"",NA
"7783","light",2,1,"two",4,"5:08:39 PM","1","H","moved within shelter","N",NA,"","N"
"7784","light",2,1,"two",4,"5:08:45 PM","2","A","enter","unknown","","",NA
"7785","light",2,1,"two",4,"5:08:51 PM","2","A","moved within shelter","unknown",NA,"",NA
"7786","light",2,1,"two",4,"5:08:56 PM","1","H","exit","unknown","","",NA
"7787","light",2,1,"two",4,"5:09:00 PM","2","N","moved within shelter","T","7. backed away","","T"
"7788","light",2,1,"two",4,"5:09:09 PM","2","A","moved within shelter","unknown",NA,"",NA
"7789","light",2,1,"two",4,"5:09:57 PM","1","C","moved within shelter","unknown",NA,"",NA
"7790","light",2,1,"two",4,"5:10:03 PM","1","X","shaking","unknown","","",NA
"7791","light",2,1,"two",4,"5:10:17 PM","1","R","enter","unknown","","",NA
"7792","light",2,1,"two",4,"5:10:28 PM","2","A","moved within shelter","N",NA,"","N"
"7793","light",2,1,"two",4,"5:10:34 PM","1","R","moved within shelter","unknown",NA,"",NA
"7794","light",2,1,"two",4,"5:10:47 PM","2","A","moved within shelter","unknown",NA,"",NA
"7795","light",2,1,"two",4,"5:11:04 PM","2","T","moved within shelter","N",NA,"ran over .0 on the way","N"
"7796","light",2,1,"two",4,"5:11:07 PM","1","R","moved within shelter","X",NA,"1: ran away once 5. stacked on top","X"
"7797","light",2,1,"two",4,"5:11:26 PM","2","A","moved within shelter","unknown",NA,"",NA
"7798","light",2,1,"two",4,"5:11:29 PM","1","R","moved within shelter","unknown",NA,"",NA
"7799","light",2,1,"two",4,"5:11:47 PM","2","T","moved within shelter","unknown",NA,"",NA
"7800","light",2,1,"two",4,"5:12:02 PM","2","A","moved within shelter","unknown","7. ran away to group In bottom right","",NA
"7801","light",2,1,"two",4,"5:12:14 PM","2","A","moved within shelter","unknown",NA,"",NA
"7802","light",2,1,"two",4,"5:12:18 PM","2","A","moved within shelter","unknown",NA,"",NA
"7803","light",2,1,"two",4,"5:12:22 PM","2","T","moved within shelter","N",NA,"","N"
"7804","light",2,1,"two",4,"5:12:31 PM","2","A","moved within shelter","unknown",NA,"",NA
"7805","light",2,1,"two",4,"5:12:38 PM","2","A","moved within shelter","unknown",NA,"",NA
"7806","light",2,1,"two",4,"5:12:45 PM","2","A","moved within shelter","unknown",NA,"",NA
"7807","light",2,1,"two",4,"5:12:54 PM","2","A","moved within shelter","unknown",NA,"",NA
"7808","light",2,1,"two",4,"5:13:26 PM","2","A","moved within shelter","T",NA,"","T"
"7809","light",2,1,"two",4,"5:13:54 PM","2","T","moved within shelter","N",NA,"","N"
"7810","light",2,1,"two",4,"5:13:54 PM","2","A","moved within shelter","N",NA,"","N"
"7811","light",2,1,"two",4,"5:14:04 PM","2","A","moved within shelter","T","ran away into group in bottom left","","T"
"7812","light",2,1,"two",4,"5:14:19 PM","2","T","exit","unknown","","",NA
"7813","light",2,1,"two",4,"5:14:19 PM","2","A","moved within shelter","unknown",NA,"",NA
"7814","light",2,1,"two",4,"5:14:28 PM","2","A","moved within shelter","unknown",NA,"",NA
"7815","light",2,1,"two",4,"5:14:38 PM","2","A","exit","unknown","","",NA
"7816","light",2,1,"two",4,"5:14:43 PM","2","T","enter","unknown","","",NA
"7817","light",2,1,"two",4,"5:14:45 PM","2","T","moved within shelter","unknown",NA,"",NA
"7818","light",2,1,"two",4,"5:15:40 PM","1","A","enter","unknown","","",NA
"7819","light",2,1,"two",4,"5:15:42 PM","1","A","moved within shelter","unknown",NA,"",NA
"7820","light",2,1,"two",4,"5:15:45 PM","1","A","moved within shelter","J",NA,"","J"
"7821","light",2,1,"two",4,"5:16:00 PM","1","A","moved within shelter","X",NA,"","X"
"7822","light",2,1,"two",4,"5:15:56 PM","2","T","moved within shelter","N",NA,"","N"
"7823","light",2,1,"two",4,"5:16:02 PM","2","H","enter","unknown","","",NA
"7824","light",2,1,"two",4,"5:16:03 PM","2","T","moved within shelter","unknown",NA,"",NA
"7825","light",2,1,"two",4,"5:16:06 PM","1","A","moved within shelter","unknown",NA,"",NA
"7826","light",2,1,"two",4,"5:14:12 PM","1","C","moved within shelter","unknown",NA,"",NA
"7827","light",2,1,"two",4,"5:16:07 PM","2","H","moved within shelter","N",NA,"","N"
"7828","light",2,1,"two",4,"5:16:08 PM","1","A","moved within shelter","X",NA,"","X"
"7829","light",2,1,"two",4,"5:16:20 PM","2","H","moved within shelter","T",NA,"","T"
"7830","light",2,1,"two",4,"5:16:27 PM","2","H","moved within shelter","unknown",NA,"",NA
"7831","light",2,1,"two",4,"5:16:27 PM","2","T","moved within shelter","N",NA,"","N"
"7832","light",2,1,"two",4,"5:16:34 PM","1","A","moved within shelter","J",NA,"","J"
"7833","light",2,1,"two",4,"5:13:37 PM","1","R","moved within shelter","unknown",NA,"",NA
"7834","light",2,1,"two",4,"5:16:41 PM","1","A","moved within shelter","unknown","5. moved away","",NA
"7835","light",2,1,"two",4,"5:16:45 PM","1","R","exit","unknown","","",NA
"7836","light",2,1,"two",4,"5:16:49 PM","1","A","moved within shelter","J",NA,"","J"
"7837","light",2,1,"two",4,"5:17:00 PM","1","R","enter","unknown","","",NA
"7838","light",2,1,"two",4,"5:17:03 PM","2","H","moved within shelter","unknown",NA,"",NA
"7839","light",2,1,"two",4,"5:17:11 PM","1","R","moved within shelter","unknown",NA,"",NA
"7840","light",2,1,"two",4,"5:17:24 PM","2","H","moved within shelter","unknown",NA,"",NA
"7841","light",2,1,"two",4,"5:17:37 PM","2","H","moved within shelter","unknown",NA,"",NA
"7842","light",2,1,"two",4,"5:18:45 PM","2","T","moved within shelter","unknown",NA,"",NA
"7843","light",2,1,"two",4,"5:18:45 PM","2","H","moved within shelter","unknown","7. moved further into group","",NA
"7844","light",2,1,"two",4,"5:20:10 PM","2","H","moved within shelter","N",NA,"","N"
"7845","light",2,1,"two",4,"5:20:55 PM","2","H","moved within shelter","unknown",NA,"",NA
"7846","light",2,1,"two",4,"5:21:34 PM","2","H","moved within shelter","N",NA,"","N"
"7847","light",2,1,"two",4,"5:21:50 PM","2","H","moved within shelter","unknown",NA,"",NA
"7848","light",2,1,"two",4,"5:22:01 PM","2","H","moved within shelter","N",NA,"","N"
"7849","light",2,1,"two",4,"5:22:38 PM","2","H","moved within shelter","unknown",NA,"",NA
"7850","light",2,1,"two",4,"5:46:15 PM","2","N","moved within shelter","unknown",NA,"",NA
"7851","light",2,1,"two",4,"5:46:41 PM","2","N","moved within shelter","unknown",NA,"",NA
"7852","light",2,1,"two",4,"5:47:12 PM","2","N","moved within shelter","unknown",NA,"",NA
"7853","light",2,1,"two",4,"5:59:31 PM","1","O","enter","unknown","","",NA
"7854","light",2,1,"two",4,"5:59:35 PM","1","O","moved within shelter","X",NA,"","X"
"7855","light",2,1,"two",4,"6:03:34 PM","2","B","moved within shelter","N",NA,"","N"
"7856","light",2,1,"two",4,"6:03:29 PM","2","T","shaking","unknown","","",NA
"7857","light",2,1,"two",4,"6:04:54 PM","2","B","moved within shelter","unknown",NA,"",NA
"7858","light",2,1,"two",4,"6:07:06 PM","1","O","moved within shelter","unknown",NA,"",NA
"7859","light",2,1,"two",4,"6:11:07 PM","2","B","moved within shelter","T","7. moved away","","T"
"7860","light",2,1,"two",4,"6:11:22 PM","2","T","moved within shelter","unknown",NA,"",NA
"7861","light",2,1,"two",4,"6:11:25 PM","2","B","moved within shelter","N",NA,"","N"
"7862","light",2,1,"two",4,"6:14:14 PM","2","B","moved within shelter","unknown",NA,"",NA
"7863","light",2,1,"two",4,"6:14:15 PM","2","T","moved within shelter","unknown",NA,"",NA
"7864","light",2,1,"two",4,"6:16:35 PM","2","B","moved within shelter","unknown",NA,"",NA
"7865","light",2,1,"two",4,"6:17:34 PM","2","T","moved within shelter","unknown",NA,"",NA
"7866","light",2,1,"two",4,"6:19:35 PM","1","O","moved within shelter","unknown",NA,"",NA
"7867","light",2,1,"two",4,"6:19:56 PM","2","T","moved within shelter","unknown",NA,"",NA
"7868","light",2,1,"two",4,"6:20:23 PM","2","T","moved within shelter","unknown",NA,"",NA
"7869","light",2,1,"two",4,"6:21:10 PM","2","T","moved within shelter","N",NA,"","N"
