light_phase,network,block,treatment,day,time,location,focal_individual,behaviour,social_partner,partner_response,notes,,,,,,,,,,,
dark,4,2,two,4,11:31 AM,2,4.,moved within shelter,1.,1. walked towards then away from 4.,,,,,,,,,,,,
dark,4,2,two,4,11:33 AM,2,4.,exit,N/A,,,,,,,,,,,,,
dark,4,2,two,4,11:33 AM,out,.7,mount,.6,N/A,,,,,,,,,,,,
dark,4,2,two,4,11:35 AM,2,1.,enter,N/A,,,,,,,,,,,,,
dark,4,2,two,4,11:35 AM,2,.1,mount,.2,N/A,,,,,,,,,,,,
dark,4,2,two,4,11:35 AM,2,.2,mount,.1,N/A,,,,,,,,,,,,
dark,4,2,two,4,11:36 AM,2,.2,moved within shelter,large group in corner,N/A,,,,,,,,,,,,
dark,4,2,two,4,11:36 AM,out,.7,mount,.6,N/A,,,,,,,,,,,,
dark,4,2,two,4,11:36 AM,2,4.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,4,11:40 AM,2,.1,mount,:0,unknown,,,,,,,,,,,,
dark,4,2,two,4,11:40 AM,2,.9,mount,.1,N/A,.1 had mounted :0,,,,,,,,,,,
dark,4,2,two,4,11:41 AM,outside,.6,mount,.8,N/A,,,,,,,,,,,,
dark,4,2,two,4,11:42 AM,outside,.6,mount,.8,N/A,,,,,,,,,,,,
dark,4,2,two,4,11:42 AM,outside,.6,mating,1.,N/A,,,,,,,,,,,,
dark,4,2,two,4,11:44 AM,outside,.8,mount,0.,ran away,,,,,,,,,,,,
dark,4,2,two,4,12:02 PM,2,.5,mount,0.,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:05 PM,2,.5,tried to mount,0.,moved away,,,,,,,,,,,,
dark,4,2,two,4,12:05 PM,2,0.,shaking,N/A,,was shaking before .5 mounted as well,,,,,,,,,,,
dark,4,2,two,4,12:05 PM,2,.5,mount,0.,unknown,,,,,,,,,,,,
dark,4,2,two,4,12:06 PM,outside,1.,other,.6,ran away,1. chased .6,,,,,,,,,,,
dark,4,2,two,4,12:07 PM,outside,.6,mount,.8,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:07 PM,outside,.8,mount,.6,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:09 PM,outside,.6,mount,1.,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:10 PM,2,:0,mount,0:,ran away,,,,,,,,,,,,
dark,4,2,two,4,12:10 PM,2,.5,mount,:0,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:12 PM,1,.3,moved within shelter,.0,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:12 PM,2,.9,mount,.5,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:14 PM,2,.2,mount,.9,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:16 PM,2,.7,mount,.6,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:18 PM,2,.5, mount,.9,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:19 PM,2,1.,other,.6,N/A,"walked over .6, stayed on top for approx 2 seconds",,,,,,,,,,,
dark,4,2,two,4,12:20 PM,2,0:,moved within shelter,.9,.9 exited shelter,,,,,,,,,,,,
dark,4,2,two,4,12:22 PM,2,0:,moved within shelter,large group in corner,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:23 PM,outside,.8,mount,1.,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:24 PM,outside,.7,mating attempt,0.,walked around with .7 on top,,,,,,,,,,,,
dark,4,2,two,4,12:25 PM,outside 2,.9,mating attempt,0:,walked around,stayed on until,,,,,,,,,,,
dark,4,2,two,4,12:27 PM,outside 2,.2,mount,.9,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:28 PM,outside,.7,mount,.6,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:29 PM,2,.2,enter,N/A,,,,,,,,,,,,,
dark,4,2,two,4,12:30 PM,2,.4,mount,.2,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:30 PM,2,0:,enter,N/A,,moved in with .9 on top,,,,,,,,,,,
dark,4,2,two,4,12:34 PM,1,.3,moved within shelter,.0,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:34 PM,outside,0.,other,.7,N/A,bumped in to the back of .7,,,,,,,,,,,
dark,4,2,two,4,12:35 PM,outside 1,.0,mating,0.,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:36 PM,outside,.7,mating attempt,1.,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:37 PM,2,0:,moved within shelter,:0,N/A,0: moved away then moved back,,,,,,,,,,,
dark,4,2,two,4,12:38 PM,outside,.6,mount,1.,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:39 PM,2,6.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,4,12:40 PM,2,4.,moved within shelter,0:,exited shelter,,,,,,,,,,,,
dark,4,2,two,4,12:40 PM,outside,.7,mount,.6,N/A,,,,,,,,,,,,
dark,4,2,two,4,12:41 PM,outside,0.,other,0:,ran away,0. turned and touched 0:,,,,,,,,,,,
dark,4,2,two,4,12:42 PM,outside 1,.6,other,.0,N/A,.6 walked over .0,,,,,,,,,,,
dark,4,2,two,4,12:43 PM,outside,.7,other,0:,ran away,.7 touched back of 0:,,,,,,,,,,,
dark,4,2,two,4,12:45 PM,2,0.,other,4.,walked into shelter,0. tried to enter and touched 4. then fell and :0 jumped on top,,,,,,,,,,,
dark,4,2,two,4,12:45 PM,2,:0,mount,0.,unknown,,,,,,,,,,,,
dark,4,2,two,4,12:46 PM,2,.9,mount,5.,walked further into group of bugs,,,,,,,,,,,,
dark,4,2,two,4,12:47 PM,outside,.7,mating attempt,0:,climbed onto wall,,,,,,,,,,,,
dark,4,2,two,4,12:48 PM,2,9.,other,N/A,,,,,,,,,,,,,
dark,4,2,two,4,12:48 PM,2,.5,mount,9.,,,,,,,,,,,,,
dark,4,2,two,4,12:49 PM,outside,.8,mount,0.,N/A,,,,,,,,,,,,
dark,4,2,two,4,1:08 PM,2,.2,mating,4.,,,,,,,,,,,,,
dark,4,2,two,4,1:08 PM,2,.6,enter,large group in corner,,,,,,,,,,,,,
dark,4,2,two,4,1:08 PM,2,.5,mount,.6,,,,,,,,,,,,,
dark,4,2,two,4,1:09 PM,2,:1,mount,.6,,,,,,,,,,,,,
dark,4,2,two,4,1:15 PM,2,.9,mount,.6,,,,,,,,,,,,,
dark,4,2,two,4,1:16 PM,2,.9,mount,.2,,,,,,,,,,,,,
dark,4,2,two,4,1:27 PM,2,.5,mating,3.,,,,,,,,,,,,,
dark,4,2,two,4,1:28 PM,2,.4,mount,3.,was still getting mated with by .5,,,,,,,,,,,,
dark,4,2,two,4,1:29 PM,2,.6,exit,,,,,,,,,,,,,,
dark,4,2,two,4,1:29 PM,2,9.,shaking,,,,,,,,,,,,,,
dark,4,2,two,4,1:29 PM,2,4.,exit,,,,,,,,,,,,,,
dark,4,2,two,4,1:33 PM,2,9.,shaking,,,,,,,,,,,,,,
dark,4,2,two,4,1:35 PM,open,.8,mount,1.,went to corner of the arena,,,,,,,,,,,,
dark,4,2,two,4,1:37 PM,1,1.,enter,,,,,,,,,,,,,,
dark,4,2,two,4,1:39 PM,1,.0,mount,1.,ran away and out of shelter,,,,,,,,,,,,
dark,4,2,two,4,1:39 PM,1,1.,exit,,,,,,,,,,,,,,
dark,4,2,two,4,1:44 PM,2,9.,shaking,,,,,,,,,,,,,,
dark,4,2,two,4,1:45 PM,2,8.,shaking,,,,,,,,,,,,,,
dark,4,2,two,4,1:48 PM,1,.8,enter,,,,,,,,,,,,,,
dark,4,2,two,4,1:48 PM,2,2.,exit,,,,,,,,,,,,,,
dark,4,2,two,4,2:02 PM,2,.4,mount,.1,,,,,,,,,,,,,
dark,4,2,two,4,2:12 PM,2,.7,enter,large group in corner,,,,,,,,,,,,,
dark,4,2,two,4,2:18 PM,1,.6,enter,,,,,,,,,,,,,,
dark,4,2,two,4,2:19 PM,1,.3,mount,.6,,,,,,,,,,,,,
dark,4,2,two,4,2:31 PM,2,.1,mount,.4,,,,,,,,,,,,,
dark,4,2,two,4,2:34 PM,2,.1,exit,,,,,,,,,,,,,,
dark,4,2,two,4,2:36 PM,1,.0,exit,,,,,,,,,,,,,,
dark,4,2,two,4,2:36 PM,1,.6,exit,,,,,,,,,,,,,,
dark,4,2,two,4,2:38 PM,1,.0,enter,.8,,,,,,,,,,,,,
dark,4,2,two,4,3:02 PM,1,.3,mount ,0:,,,,,,,,,,,,,
dark,4,2,two,4,3:07 PM,2,.6,exit,,,,,,,,,,,,,,
dark,4,2,two,4,3:10 PM,2,3.,shaking,,,,,,,,,,,,,,
dark,4,2,two,4,3:18 PM,2,.9,exit,,,,,,,,,,,,,,
dark,4,2,two,4,3:21 PM,2,.9,enter,joined cluster at door,,,,,,,,,,,,,
dark,4,2,two,4,3:40 PM,open,.7,mating,0:,running around,,,,,,,,,,,,
dark,4,2,two,4,3:43 PM,1,.0,mount,1.,walking around in shelter,,,,,,,,,,,,
dark,4,2,two,4,3:49 PM,1,1.,shaking,,,,,,,,,,,,,,
dark,4,2,two,4,4:02 PM,1,.7,enter,,,,,,,,,,,,,,
dark,4,2,two,4,4:02 PM,1,.0,mount,.7,,,,,,,,,,,,,
dark,4,2,two,4,4:03 PM,outside 2,.1,mount,2.,,,,,,,,,,,,,
dark,4,2,two,4,4:04 PM,2,7.,shaking,,,,,,,,,,,,,,
dark,4,2,two,4,4:04 PM,2,.9,mount,5.,walking around in shelter,,,,,,,,,,,,
dark,4,2,two,4,4:05 PM,outside 2,.1,mount,.7,walked away and entered shelter,,,,,,,,,,,,
dark,4,2,two,4,4:26 PM,2,.1,exit,,,,,,,,,,,,,,
dark,4,2,two,4,4:28 PM,open,.1,mating,2.,stayed still,,,,,,,,,,,,
dark,4,2,two,4,4:34 PM,open,.1,mating,1.,walking around,,,,,,,,,,,,
dark,4,2,two,4,4:38 PM,open,.1,mount,4.,stayed still,,,,,,,,,,,,
dark,4,2,two,5,9:10 AM,2,1.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,9:11 AM,2,0.,moved within shelter,1. and :0,N/A,moved to be alone after touching,,,,,,,,,,,
dark,4,2,two,5,9:12 AM,2,6.,moved within shelter,.7,ran out of group of bugs,,,,,,,,,,,,
dark,4,2,two,5,9:13 AM,2,0.,moved within shelter,group of bugs in right corner (close to .4 and .1),N/A,,,,,,,,,,,,
dark,4,2,two,5,9:16 AM,2,0.,moved within shelter,"large group of bugs in corner (close to 0:, .1)",N/A,,,,,,,,,,,,
dark,4,2,two,5,9:19 AM,2,.7,mount,6.,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:22 AM,1,.3,moved within shelter,.8,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:24 AM,2,4.,moved within shelter,:0,N/A,walked back and forth over 4.,,,,,,,,,,,
dark,4,2,two,5,9:25 AM,2,.1,mount,5.,,,,,,,,,,,,,
dark,4,2,two,5,9:26 AM,2,.4,mount,.5,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:27 AM,2,9.,moved within shelter,.7,N/A,moved to be alone after touching,,,,,,,,,,,
dark,4,2,two,5,9:28 AM,2,.7,mount,4.,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:28 AM,2,9.,moved within shelter,.7 and 4.,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:29 AM,2,.5,mount,.4,N/A,.4 had moved to .5 before,,,,,,,,,,,
dark,4,2,two,5,9:29 AM,2,.5,mating attempt,1:,walked around,,,,,,,,,,,,
dark,4,2,two,5,9:30 AM,2,4.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,9:30 AM,2,.7 ,mount,.5,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:31 AM,2,.7,mating attempt,1:,"walked around, shook, pressed .7 into wall and floor",got off at 9:33 AM,,,,,,,,,,,
dark,4,2,two,5,9:31 AM,2,:0,mount,.7,N/A,.7 still on 1:,,,,,,,,,,,
dark,4,2,two,5,9:31 AM,2,:0,mount,.1,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:32 AM,2,.1,mount,.7,N/A,.7 still on 1:,,,,,,,,,,,
dark,4,2,two,5,9:32 AM,2,0.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,9:33 AM,2,.1,mount,0.,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:33 AM,outside 2,9.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,9:34 AM,2,0:,moved within shelter,5.,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:35 AM,2,.7,mount,0:,ran to other side of shelter and shook,,,,,,,,,,,,
dark,4,2,two,5,9:35 AM,2,.7,mount,"couldn’t see, likely:0 or 9.",ran out of shelter into enterance,,,,,,,,,,,,
dark,4,2,two,5,9:39 AM,2,.7,exit,N/A,,,,,,,,,,,,,
dark,4,2,two,5,9:40 AM,2,:1,moved within shelter,5.,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:42 AM,2,1.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,9:42 AM,2,:1,mount,1.,N/A,,,,,,,,,,,,
dark,4,2,two,5,9:45 AM,2,3.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,9:45 AM,2,1.,other,0.,ran into group of bugs,1. chased 0.,,,,,,,,,,,
dark,4,2,two,5,9:46 AM,2,1.,moved within shelter,"group of bugs, close to 2.",N/A,,,,,,,,,,,,
dark,4,2,two,5,9:47 AM,2,0:,exit,N/A,,,,,,,,,,,,,
dark,4,2,two,5,9:48 AM,2,0:,enter,N/A,,walked over :0 multiple times until :0 moved away,,,,,,,,,,,
dark,4,2,two,5,9:49 AM,2,1.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,9:49 AM,2,0.,moved within shelter,:0,ran away,,,,,,,,,,,,
dark,4,2,two,5,10:02 AM,2,.5,moved within shelter,6.,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:04 AM,2,.5,moved within shelter,8.,"ran away, touched 3. and 1: who seperated",,,,,,,,,,,,
dark,4,2,two,5,10:06 AM,2,9.,moved within shelter,3.,moved into corner as 9. approached but then N/A,,,,,,,,,,,,
dark,4,2,two,5,10:09 AM,2,"9,",shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,10:10 AM,2,3.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,10:11 AM,outside 2,1.,other,.7 and 1:,ran out of sheler,"1. approached .7 who ran out of shelter, touching 1: who then also ran out and away",,,,,,,,,,,
dark,4,2,two,5,10:13 AM,2,3.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,10:13 AM,2,.5,moved within shelter,9.,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:13 AM,outside,1.,other,0:,ran away,1. bumped 0:'s back,,,,,,,,,,,
dark,4,2,two,5,10:14 AM,outside,0.,bump,0:,ran away,"0. went back to touch 0:'s back, they rn again",,,,,,,,,,,
dark,4,2,two,5,10:15 AM,2,.2,mount,:1,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:17 AM,outside,0.,other,0:,ran away,chased,,,,,,,,,,,
dark,4,2,two,5,10:17 AM,2,.2,moved within shelter,6. and .4,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:19 AM,2,.2,moved within shelter,.1,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:19 AM,2,:1,mount,.5,moved away,,,,,,,,,,,,
dark,4,2,two,5,10:19 AM,2,.2,mating,3.,turned around in place,stayed mounted till 10:22 AM,,,,,,,,,,,
dark,4,2,two,5,10:20 AM,outside 2,.7,moved within shelter,1.,ran away,,,,,,,,,,,,
dark,4,2,two,5,10:21 AM,outside,0.,bump,1.,ran away,,,,,,,,,,,,
dark,4,2,two,5,10:22 AM,2,.2,moved within shelter,.5,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:22 AM,2,.2,mount,.4,shook with .2 on top,,,,,,,,,,,,
dark,4,2,two,5,10:23 AM,2,.2,mount,.5,shook with .2 on top,,,,,,,,,,,,
dark,4,2,two,5,10:25 AM10:25 AM,2,.5,moved within shelter,3.,moved away then moved to be on .5 then moved away again,,,,,,,,,,,,
dark,4,2,two,5,10:26 AM,2,.2,mount,.1,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:26 AM,2,6.,mount,.2,got off .1,,,,,,,,,,,,
dark,4,2,two,5,10:27 AM,2,.5,mount,3.,walked into wall ,,,,,,,,,,,,
dark,4,2,two,5,10:28 AM,2,6.,moved within shelter,.4 and .1,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:29 AM,2,3.,mount,5.,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:30 AM,2,6.,moved within shelter,7.,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:31 AM,2,0:,moved within shelter,5. and .2,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:32 AM,2,.5,mount,3.,pressed into corner,,,,,,,,,,,,
dark,4,2,two,5,10:33 AM,2,0:,moved within shelter,7.,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:34 AM,2,7.,moved within shelter,.5,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:35 AM,2,0:,moved within shelter,.1 and 6.,6. moved away,,,,,,,,,,,,
dark,4,2,two,5,10:36 AM,2,0:,moved within shelter,.5,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:37 AM,2,:1,mount,0:,moved into corner,,,,,,,,,,,,
dark,4,2,two,5,10:38 AM,2,.2,moved within shelter,"3  bugs in enterance, :0 (cant see but likely 8. and .2)",N/A,,,,,,,,,,,,
dark,4,2,two,5,10:40 AM,2,.5,moved within shelter,:1,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:42 AM,outside,0.,other,2.,ran away,0. bumped 2. back,,,,,,,,,,,
dark,4,2,two,5,10:45 AM,2,.4,mount,0:,ran into enterance,,,,,,,,,,,,
dark,4,2,two,5,10:45 AM,2,6.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,10:46 AM,1,1.,enter,N/A,,,,,,,,,,,,,
dark,4,2,two,5,10:46 AM,1,.0,moved within shelter,1.,N/A,,,,,,,,,,,,
dark,4,2,two,5,10:46 AM,2,.4,mount,.5,shook with .4 on top,,,,,,,,,,,,
dark,4,2,two,5,10:47 AM,outside 2,.7,mating,1.,walked around,,,,,,,,,,,,
dark,4,2,two,5,10:48 AM,2,0:,exit,N/A,,ran over .2 on way out,,,,,,,,,,,
dark,4,2,two,5,10:49 AM,outside 2,:0,moved within shelter,1.,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:04 AM,2,7.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,11:05 AM,2,.2,mount,5.,5. shook .2 off,,,,,,,,,,,,
dark,4,2,two,5,11:06 AM,2,:1,moved within shelter,.2,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:09 AM,2,.7,enter,N/A,,walked onto .2,,,,,,,,,,,
dark,4,2,two,5,11:11 AM,2,.7,mount,.4,N/A,:1 mounted .7,,,,,,,,,,,
dark,4,2,two,5,11:11 AM,2,:1,mount,.7,unknown,,,,,,,,,,,,
dark,4,2,two,5,11:12 AM,1,.3,exit,N/A,,,,,,,,,,,,,
dark,4,2,two,5,11:13 AM,1,2.,enter,N/A,,,,,,,,,,,,,
dark,4,2,two,5,11:14 AM,2,:1,mount,.7,ran away,,,,,,,,,,,,
dark,4,2,two,5,11:14 AM,1,2.,moved within shelter,.6,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:14 AM,1,.6,mount,2.,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:15 AM,2,8.,exit,N/A,,,,,,,,,,,,,
dark,4,2,two,5,11:16 AM,2,5.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,11:18 AM,2,.4,mount,6.,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:18 AM,2,.4,mount,:1,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:19 AM,2,:0,enter,N/A,,,,,,,,,,,,,
dark,4,2,two,5,11:19 AM,2,:1,mount,5.,ran into corner,,,,,,,,,,,,
dark,4,2,two,5,11:20 AM,2,.4,mount,6.,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:20 AM,2,.4,mount,6.,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:22 AM,2,.4,mount,.2,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:23 AM,2,:1,mount,.2,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:25 AM,outside 1,.3,mating,1:,ran away with .3 on top,,,,,,,,,,,,
dark,4,2,two,5,11:26 AM,2,.4,mount,.5,,,,,,,,,,,,,
dark,4,2,two,5,11:27 AM,1,.3 and 1:,enter,N/A,,".9 and .8 surrounded, .9 mounted .3",,,,,,,,,,,
dark,4,2,two,5,11:27 AM,1,.9,mount,.3,unknown,,,,,,,,,,,,
dark,4,2,two,5,11:29 AM,2,5.,enter,N/A,,,,,,,,,,,,,
dark,4,2,two,5,11:29 AM,2,:1,mount,.2,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:30 AM,outside,1.,bump,0.,ran away,,,,,,,,,,,,
dark,4,2,two,5,11:31 AM,1,.3,mount,.0,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:34 AM,2,3.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,11:34 AM,2,:0,enter,N/A,,walke over .2,,,,,,,,,,,
dark,4,2,two,5,11:36 AM,2,.4,mount,6.,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:36 AM,2,6.,moved within shelter,:1,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:36 AM,2,.4,mating,6.,ran into corner,,,,,,,,,,,,
dark,4,2,two,5,11:38 AM,2,7.,moved within shelter,:1,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:38 AM,outside,.7,mating,0.,N/A,got off at 11:39 AM,,,,,,,,,,,
dark,4,2,two,5,11:39 AM,2,:0,enter,N/A,,,,,,,,,,,,,
dark,4,2,two,5,11:39 AM,2,:1,moved within shelter,7.,N/A,stacked on top,,,,,,,,,,,
dark,4,2,two,5,11:41 AM,2,6.,moved within shelter,.4,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:42 AM,outside,:0,mount,4.,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:44 AM,1,.3,mount,1:,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:44 AM,1,.9,mount,.0,N/A,,,,,,,,,,,,
dark,4,2,two,5,11:44 AM,1,.6,mount,.9,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:01 PM,1,.6,mount,.9,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:01 PM,1,.6,mount,.3,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:03 PM,2,.4,mount,:1,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:04 PM,2,.5,mount,.1,.1 shook .5 off,,,,,,,,,,,,
dark,4,2,two,5,12:04 PM,2,9.,moved within shelter,.2,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:05 PM,outside,.7,mating,0.,walked around with .7 on top,,,,,,,,,,,,
dark,4,2,two,5,12:06 PM,2,:1,moved within shelter,.1,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:06 PM,outside,5.,mount,.7,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:07 PM,outside 1,.0,other,0:,ran away,); approached shelter door and .0 jumped out at 0:,,,,,,,,,,,
dark,4,2,two,5,12:08 PM,1,.3,mount,.0,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:08 PM,1,.0,mount,.3,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:09 PM,2,7.,shaking,N/A,,,,,,,,,,,,,
dark,4,2,two,5,12:09 PM,outside,0:,mount,2.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:10 PM,outside,:0,mount,5.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:11 PM,outside,8.,bump,0.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:12 PM,1,.9,mount,.6,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:13 PM,outside,2.,bump,4.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:15 PM,outside,.7,mount,4.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:18 PM,outside,.7,mount,9.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:20 PM,outside,.7,mount,1:,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:23 PM,outside 1,.0,mount,:0,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:23 PM,outside 1,.0,mount,.5,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:26 PM,outside,0:,other,2.,N/A,0: was on top of 2. while 2. was upsidedown,,,,,,,,,,,
dark,4,2,two,5,12:26 PM,outside,8.,bump,3.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:27 PM,outside,.7,mount,0.,walked around,,,,,,,,,,,,
dark,4,2,two,5,12:29 PM,2,.4,moved within shelter,:1,N/A,then moved to be alone,,,,,,,,,,,
dark,4,2,two,5,12:31 PM,2,.4,moved within shelter,.2,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:32 PM,2,5.,moved within shelter,.2,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:33 PM,2,.5,mount,5.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:34 PM,2,:1,mount,5.,N/A,.5 still on 5.,,,,,,,,,,,
dark,4,2,two,5,12:34 PM,2,.1,mount,.2,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:34 PM,outside,:0,mount,1.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:36 PM,2,.7,mount,8.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:38 PM,2,:1,mount,.5,ran away,,,,,,,,,,,,
dark,4,2,two,5,12:38 PM,2,.1,mount,.5,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:38 PM,1,.6,mount,.0,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:39 PM,1,.0,moved within shelter,.6,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:40 PM,outside,7.,bump,1.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:42 PM,outside,1:,mount,1.,N/A,"they were on wall, started shaking at 12:43 PM",,,,,,,,,,,
dark,4,2,two,5,12:39 PM,.2,:1,mount,.5,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:45 PM,1,.8,mount,.9,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:46 PM,2,5.,exit,N/A,,,,,,,,,,,,,
dark,4,2,two,5,12:46 PM,outside,.0,mating,0.,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:48 PM,outside,.7,mount,0:,N/A,,,,,,,,,,,,
dark,4,2,two,5,12:48 PM,outside,.7,mount,1:,N/A,,,,,,,,,,,,
dark,4,2,two,5,1:04 PM,feeder,9.,feeding,,,,,,,,,,,,,,
dark,4,2,two,5,1:04 PM,feeder,4.,feeding,,,,,,,,,,,,,,
dark,4,2,two,5,1:08 PM,feeder,1.,feeding,,,,,,,,,,,,,,
dark,4,2,two,5,1:08 PM,feeder,0.,feeding,,,,,,,,,,,,,,
dark,4,2,two,5,1:10 PM,2,8.,enter,,,,,,,,,,,,,,
dark,4,2,two,5,1:11 PM,2,.4,mount,8.,ran away,,,,,,,,,,,,
dark,4,2,two,5,1:11 PM,open,.0,mount,2.,,,,,,,,,,,,,
dark,4,2,two,5,1:12 PM,2,4.,enter,,,,,,,,,,,,,,
dark,4,2,two,5,1:12 PM,2,:1,mount,4.,ran away,,,,,,,,,,,,
dark,4,2,two,5,1:12 PM,2,.2,mount,4.,ran away,,,,,,,,,,,,
dark,4,2,two,5,1:12 PM,2,4.,exit,,,,,,,,,,,,,,
