,light_phase,network,block,treatment,day,time,time_sec,time_hour_abs,location,focal_individual,behaviour,social_partner,partner_response,notes,patch_partner
1895,dark,5,3,two,2,11:11 AM,40260.00,35.18,1,D,mount,I,,,I
1896,dark,5,3,two,2,11:14 AM,40440.00,35.23,1,I,mount,J,na,,J
1897,dark,5,3,two,2,11:19 AM,40740.00,35.32,1,J,mount,K,,,K
1898,dark,5,3,two,2,11:27 AM,41220.00,35.45,1,J,mount,R,running around then joined big group,,R
1899,dark,5,3,two,2,11:31 AM,41460.00,35.52,1,D,mount,J,,,J
1900,dark,5,3,two,2,11:35 AM,41700.00,35.58,2,B,mount,I,na,,I
1901,dark,5,3,two,2,11:42 AM,42120.00,35.70,2,B,mount,I,,,I
1902,dark,5,3,two,2,12:09 PM,43740.00,36.15,1,J,mount,K,shook,:0 was on .5,K
1903,dark,5,3,two,2,12:15 PM,44100.00,36.25,outside 2,I,mount,R,walked around with .8 on top,,R
1904,dark,5,3,two,2,12:28 PM,44880.00,36.47,1,F,mount,K,moved away slightly,:0 was on .6 who ran out of the shelter,K
1905,dark,5,3,two,2,12:30 PM,45000.00,36.50,outside 1,F,mount,G,moved away,,G
1906,dark,5,3,two,2,12:30 PM,45000.00,36.50,outside 1,G,mount,F,NA,,F
1907,dark,5,3,two,2,12:35 PM,45300.00,36.58,1,J,mount,K,NA,,K
1908,dark,5,3,two,2,12:35 PM,45300.00,36.58,1,J,mount,G,na,,G
1909,dark,5,3,two,2,12:35 PM,45300.00,36.58,1,K,mount,J,na,,J
1910,dark,5,3,two,2,12:36 PM,45360.00,36.60,1,G,mount,K,NA,,K
1911,dark,5,3,two,2,12:44 PM,45840.00,36.73,1,J,mount,K,NA,,K
1912,dark,5,3,two,2,12:44 PM,45840.00,36.73,1,D,mount,J,NA,,J
1913,dark,5,3,two,2,12:46 PM,45960.00,36.77,1,K,mount,F,NA,,F
1914,dark,5,3,two,2,1:00 PM,46800.00,37.00,2,E,mount,U,NA,,U
1915,dark,5,3,two,2,1:09 PM,47340.00,37.15,outside 1,F,mount,K,NA,,K
1916,dark,5,3,two,2,1:09 PM,47340.00,37.15,open,G,mount,F,NA,,F
1917,dark,5,3,two,2,1:22 PM,48120.00,37.37,2,A,mount,H,shook,,H
1918,dark,5,3,two,2,1:26 PM,48360.00,37.43,open,B,mount,R,NA,,R
1919,dark,5,3,two,2,1:28 PM,48480.00,37.47,open,B,mount,I,NA,,I
1920,dark,5,3,two,2,1:29 PM,48540.00,37.48,open,I,mount,B,NA,,B
1921,dark,5,3,two,2,1:30 PM,48600.00,37.50,open,I,mount,B,".1 ran away, .8 did not get on",,B
1922,dark,5,3,two,2,1:33 PM,48780.00,37.55,1,D,mating,O,NA,,O
1923,dark,5,3,two,2,1:34 PM,48840.00,37.57,open,R,mount,I,shook 5. off,,I
1924,dark,5,3,two,2,1:34 PM,48840.00,37.57,1,J,mount,D,NA,.3 was still on 2.,D
1925,dark,5,3,two,2,1:36 PM,48960.00,37.60,1,J,mount,D,NA,,D
1926,dark,5,3,two,2,1:40 PM,49200.00,37.67,open,F,mount,K,NA,,K
1927,dark,5,3,two,2,1:40 PM,49200.00,37.67,1,J,mount,F,NA,,F
1928,dark,5,3,two,2,1:47 PM,49620.00,37.78,open,B,mount,R,NA,,R
1929,dark,5,3,two,2,1:49 PM,49740.00,37.82,1,K,mount,G,NA,,G
1930,dark,5,3,two,2,2:06 PM,50760.00,38.10,open,I,mount,R,NA,"got under on left hand side then stacked at 2:08 PM started walking with .8 on top at 2:09 PM, got under again at 2:11 PM got off at 2:12 PM",R
1931,dark,5,3,two,2,2:07 PM,50820.00,38.12,open,B,mount,I,shook a little,.8 still on 5.,I
1932,dark,5,3,two,2,2:12 PM,51120.00,38.20,open,B,mount,R,NA,,R
1933,dark,5,3,two,2,2:14 PM,51240.00,38.23,open,I,mount,B,NA,,B
1934,dark,5,3,two,2,2:14 PM,51240.00,38.23,1,J,mount,O,NA,"still on at 2:19 PM and 2. shook, got off at 2:23 PM",O
1935,dark,5,3,two,2,2:27 PM,52020.00,38.45,open,I,mount,B,NA,,B
1936,dark,5,3,two,2,2:41 PM,52860.00,38.68,open,B,mount,R,na,,R
1937,dark,5,3,two,2,2:42 PM,52920.00,38.70,open,B,mount,O,shook then stopped,,O
1938,dark,5,3,two,2,2:48 PM,53280.00,38.80,open,I,mount,U,"NA, started walking at 2:49PM",,U
1939,dark,5,3,two,2,3:04 PM,54240.00,39.07,open,I,mount,R,NA,,R
1940,dark,5,3,two,2,3:05 PM,54300.00,39.08,1,J,mount,K,":0 moved into enterance, stacking on .6",,K
1941,dark,5,3,two,2,3:08 PM,54480.00,39.13,open,K,mount,O,2. ran then stopped,,O
1942,dark,5,3,two,2,3:09 PM,54540.00,39.15,open,I,mount,B,NA,,B
1943,dark,5,3,two,2,3:11 PM,54660.00,39.18,open,I,mount,U,NA,,U
1944,dark,5,3,two,2,3:11 PM,54660.00,39.18,open,K,mount,I,"ran away, off 8.",,I
1945,dark,5,3,two,2,3:12 PM,54720.00,39.20,open,K,mount,U,ran out from under,,U
1946,dark,5,3,two,2,3:13 PM,54780.00,39.22,open,I,mount,K,ran away,,K
1947,dark,5,3,two,2,3:14 PM,54840.00,39.23,open,K,mount,R,ran away,5. had approached :0,R
1948,dark,5,3,two,2,3:17 PM,55020.00,39.28,open,K,mating,U,"NA, started walkig at 3:18 PM",,U
1949,dark,5,3,two,2,3:20 PM,55200.00,39.33,open,I,mount,K,NA,,K
1950,dark,5,3,two,2,3:22 PM,55320.00,39.37,open,I,mount,R,walked around with .8 on top,,R
1951,dark,5,3,two,2,3:23 PM,55380.00,39.38,open,I,mount,O,NA,":0 walked over them, .8 got under once but for less than 30 sec, kept trying to get under but 2. put butt on ground, possibly mated on the left at 3:28 PM but .8 kept trying to get under again after, got off at 3:34 PM",O
1952,dark,5,3,two,2,3:24 PM,55440.00,39.40,open,B,mount,I,moved away,.8 still on .1,I
1953,dark,5,3,two,2,3:29 PM,55740.00,39.48,open,K,mount,I,2. walked around with both on top,,I
1954,dark,5,3,two,2,3:31 PM,55860.00,39.52,2,E,mount,H,.7 shook .4 off,,H
1955,dark,5,3,two,2,3:32 PM,55920.00,39.53,open,K,mount,U,NA,8. on wall,U
1956,dark,5,3,two,2,3:40 PM,56400.00,39.67,open,I,mount,R,NA,,R
1957,dark,5,3,two,2,3:46 PM,56760.00,39.77,open,I,mount,B,NA,,B
1958,dark,5,3,two,2,3:46 PM,56760.00,39.77,open,I,mount,B,NA,,B
1959,dark,5,3,two,2,3:48 PM,56880.00,39.80,2,E,mount,H,NA,,H
1960,dark,5,3,two,2,4:06 PM,57960.00,40.10,open,I,mount,B,NA,,B
1961,dark,5,3,two,2,4:17 PM,58620.00,40.28,open,I,mount,B,NA,,B
1962,dark,5,3,two,2,4:17 PM,58620.00,40.28,open,I,mount,B,NA,,B
1963,dark,5,3,two,2,4:18 PM,58680.00,40.30,open,I,mount,B,NA,,B
1964,dark,5,3,two,2,4:20 PM,58800.00,40.33,open,I,mount,R,walked around with .8 on top,,R
1965,dark,5,3,two,2,4:20 PM,58800.00,40.33,2,E,mount,A,.0 shook .4 off,,A
1966,dark,5,3,two,2,4:23 PM,58980.00,40.38,1,J,mount,O,2. ran away into enterance then ran into group in 1,,O
1967,dark,5,3,two,2,4:26 PM,59160.00,40.43,open,I,mount,U,NA,,U
1968,dark,5,3,two,2,4:27 PM,59220.00,40.45,open,I,mount,U,NA,got off at 4:30 PM and 8. ran away,U
1969,dark,5,3,two,2,4:28 PM,59280.00,40.47,2,E,mount,R,ran into group,,R
1970,dark,5,3,two,2,4:30 PM,59400.00,40.50,1,J,mount,V,NA,,V
1971,dark,5,3,two,2,4:32 PM,59520.00,40.53,1,J,mount,F,".5 shook and ran into group, .9 got off at 4:33 PM",,F
1972,dark,5,3,two,2,4:32 PM,59520.00,40.53,1,D,mount,J,NA,.9 still on .5,J
1973,dark,5,3,two,2,4:34 PM,59640.00,40.57,open,I,mount,U,NA,got off at 4:36 PM,U
1974,dark,5,3,two,2,4:35 PM,59700.00,40.58,1,J,mount,V,9. ran into group,,V
1975,dark,5,3,two,2,4:39 PM,59940.00,40.65,1,J,mount,D,NA,,D
1976,dark,5,3,two,2,4:41 PM,60060.00,40.68,open,I,mount,U,NA,,U
1977,dark,5,3,two,2,4:45 PM,60300.00,40.75,2,H,mount,R,shook,,R
1978,dark,5,3,two,2,4:46 PM,60360.00,40.77,1,J,mount,D,NA,,D
1979,dark,5,3,two,2,4:45 PM,60300.00,40.75,1,Q,mount,H,NA,.7 still on 5.,H
1980,dark,5,3,two,3,9:05 AM,32700.00,57.08,2,I,mount,R,NA,,R
1981,dark,5,3,two,3,9:17 AM,33420.00,57.28,1,J,mount,V,NA,,V
1982,dark,5,3,two,3,9:21 AM,33660.00,57.35,1,B,mount,G,shook,,G
1983,dark,5,3,two,3,9:21 AM,33660.00,57.35,1,J,mount,B,NA,,B
1984,dark,5,3,two,3,9:23 AM,33780.00,57.38,1,D,mount,F,shook,,F
1985,dark,5,3,two,3,9:24 AM,33840.00,57.40,1,J,mount,V,NA,,V
1986,dark,5,3,two,3,9:26 AM,33960.00,57.43,1,D,mount,F,NA,,F
1987,dark,5,3,two,3,9:27 AM,34020.00,57.45,1,J,mount,D,NA,,D
1988,dark,5,3,two,3,9:28 AM,34080.00,57.47,1,F,mount,J,NA,,J
1989,dark,5,3,two,3,9:29 AM,34140.00,57.48,1,F,mount,J,.9 moved away,,J
1990,dark,5,3,two,3,9:29 AM,34140.00,57.48,1,B,mount,J,NA,,J
1991,dark,5,3,two,3,9:30 AM,34200.00,57.50,1,J,mount,B,NA,,B
1992,dark,5,3,two,3,9:35 AM,34500.00,57.58,1,F,mount,J,NA,,J
1993,dark,5,3,two,3,9:35 AM,34500.00,57.58,1,J,mount,F,NA,,F
1994,dark,5,3,two,3,9:39 AM,34740.00,57.65,2,I,mount,X,NA,,X
1995,dark,5,3,two,3,9:42 AM,34920.00,57.70,2,H,mount,I,NA,,I
1996,dark,5,3,two,3,9:43 AM,34980.00,57.72,1,F,mount,J,NA,,J
1997,dark,5,3,two,3,9:44 AM,35040.00,57.73,1,D,mount,F,NA,,F
1998,dark,5,3,two,3,9:45 AM,35100.00,57.75,1,J,mount,D,NA,,D
1999,dark,5,3,two,3,9:47 AM,35220.00,57.78,2,H,mount,I,shook,,I
2000,dark,5,3,two,3,9:47 AM,35220.00,57.78,2,H,mount,E,NA,,E
2001,dark,5,3,two,3,9:48 AM,35280.00,57.80,2,H,mount,L,NA,,L
2002,dark,5,3,two,3,9:50 AM,35400.00,57.83,2,L,mount,H,NA,,H
2003,dark,5,3,two,3,9:50 AM,35400.00,57.83,2,I,mount,L,NA,,L
2004,dark,5,3,two,3,10:02 AM,36120.00,58.03,1,D,mount,J,NA,,J
2005,dark,5,3,two,3,10:06 AM,36360.00,58.10,2,H,mount,I,NA,,I
2006,dark,5,3,two,3,10:06 AM,36360.00,58.10,2,I,mount,B,NA,,B
2007,dark,5,3,two,3,10:07 AM,36420.00,58.12,2,I,mount,K,NA,,K
2008,dark,5,3,two,3,10:07 AM,36420.00,58.12,2,K,mount,I,NA,,I
2009,dark,5,3,two,3,10:08 AM,36480.00,58.13,2,K,mount,I,NA,,I
2010,dark,5,3,two,3,10:17 AM,37020.00,58.28,1,J,mount,B,NA,,B
2011,dark,5,3,two,3,10:19 AM,37140.00,58.32,1,V,mount,J,NA,,J
2012,dark,5,3,two,3,10:24 AM,37440.00,58.40,1,D,mount,J,NA,,J
2013,dark,5,3,two,3,10:24 AM,37440.00,58.40,1,J,mount,D,NA,,D
2014,dark,5,3,two,3,10:31 AM,37860.00,58.52,2,A,mount,E,NA,,E
2015,dark,5,3,two,3,10:32 AM,37920.00,58.53,2,L,mount,E,NA,,E
2016,dark,5,3,two,3,10:32 AM,37920.00,58.53,2,K,mount,Q,shook,,Q
2017,dark,5,3,two,3,10:34 AM,38040.00,58.57,2,K,mount,H,NA,,H
2018,dark,5,3,two,3,10:36 AM,38160.00,58.60,open,I,mount,R,5. ran away,,R
2019,dark,5,3,two,3,10:38 AM,38280.00,58.63,2,H,mount,Q,NA,,Q
2020,dark,5,3,two,3,10:42 AM,38520.00,58.70,open,K,mount,R,NA,,R
2021,dark,5,3,two,3,10:43 AM,38580.00,58.72,open,I,mount,K,NA,,K
2022,dark,5,3,two,3,10:45 AM,38700.00,58.75,open,I,mount,K,NA,,K
2023,dark,5,3,two,3,11:04 AM,39840.00,59.07,1,J,mount,K,ran out of group,,K
2024,dark,5,3,two,3,11:07 AM,40020.00,59.12,open,I,mount,R,ran away,,R
2025,dark,5,3,two,3,11:09 AM,40140.00,59.15,1,J,mount,D,shook,,D
2026,dark,5,3,two,3,11:10 AM,40200.00,59.17,1,F,mount,J,shook,.9 still on .3,J
2027,dark,5,3,two,3,11:11 AM,40260.00,59.18,1,G,mount,D,NA,,D
2028,dark,5,3,two,3,11:10 AM,40200.00,59.17,1,J,mount,O,"went into group, walked at 11:16 AM",,O
2029,dark,5,3,two,3,11:15 AM,40500.00,59.25,open,I,mount,R,started walking at 11:17 AM,,R
2030,dark,5,3,two,3,11:19 AM,40740.00,59.32,1,J,mating,O,walked around,,O
2031,dark,5,3,two,3,11:19 AM,40740.00,59.32,1,G,mount,J,shook,.9 still on .2,J
2032,dark,5,3,two,3,11:19 AM,40740.00,59.32,1,J,mount,F,NA,,F
2033,dark,5,3,two,3,11:20 AM,40800.00,59.33,1,G,mount,J,NA,.9 still on .5,J
2034,dark,5,3,two,3,11:21 AM,40860.00,59.35,1,J,mount,D,NA,,D
2035,dark,5,3,two,3,11:21 AM,40860.00,59.35,1,D,mount,G,shook,,G
2036,dark,5,3,two,3,11:21 AM,40860.00,59.35,open,I,mount,Q,"started walking at 11:22 PM, pushed .8 into wall at 11:30 AM",got off at 11:31 AM,Q
2037,dark,5,3,two,3,11:23 AM,40980.00,59.38,1,G,mount,F,NA,,F
2038,dark,5,3,two,3,11:25 AM,41100.00,59.42,open,K,mating,O,NA,,O
2039,dark,5,3,two,3,11:26 AM,41160.00,59.43,open,K,mount,I,NA,.8 still on 4.,I
2040,dark,5,3,two,3,11:27 AM,41220.00,59.45,1,G,mount,F,NA,,F
2041,dark,5,3,two,3,11:30 AM,41400.00,59.50,1,D,mount,F,.5 walked away,,F
2042,dark,5,3,two,3,11:31 AM,41460.00,59.52,outside 1,G,mount,G,NA,,G
2043,dark,5,3,two,3,11:33 AM,41580.00,59.55,open,I,mount,Q,4. walked around,got off at 11:39 AM,Q
2044,dark,5,3,two,3,11:36 AM,41760.00,59.60,2,H,mount,L,ran away,.0 also tried to mount but didn’t get on,L
2045,dark,5,3,two,3,11:37 AM,41820.00,59.62,2,H,mount,L,:1 ran into group,,L
2046,dark,5,3,two,3,11:38 AM,41880.00,59.63,1,J,mount,D,NA,,D
2047,dark,5,3,two,3,11:38 AM,41880.00,59.63,open,K,mount,Q,NA,.8 still on 4.,Q
2048,dark,5,3,two,3,11:39 AM,41940.00,59.65,open,K,mount,R,Ran away,,R
2049,dark,5,3,two,3,11:40 AM,42000.00,59.67,2,H,mount,E,moved away,.4 stacked on 1.,E
2050,dark,5,3,two,3,11:41 AM,42060.00,59.68,open,F,mount,G,moved away,,G
2051,dark,5,3,two,3,11:41 AM,42060.00,59.68,2,H,mount,P,moved into group,,P
2052,dark,5,3,two,3,11:42 AM,42120.00,59.70,2,H,mount,E,NA,,E
2053,dark,5,3,two,3,11:43 AM,42180.00,59.72,2,H,mount,O,2. exited shelter,,O
2054,dark,5,3,two,3,11:44 AM,42240.00,59.73,open,F,mount,O,ran away,2. had approached .5,O
2055,dark,5,3,two,3,11:48 AM,42480.00,59.80,1,D,mount,J,NA,,J
2056,dark,5,3,two,3,11:49 AM,42540.00,59.82,open,I,mount,K,NA,,K
2057,dark,5,3,two,3,12:03 PM,43380.00,60.05,open,F,mount,I,shook,,I
2058,dark,5,3,two,3,12:04 PM,43440.00,60.07,open,F,mount,Q,NA,,Q
2059,dark,5,3,two,3,12:08 PM,43680.00,60.13,open,F,mount,Q,NA,,Q
2060,dark,5,3,two,3,12:11 PM,43860.00,60.18,1,J,mount,D,shook,,D
2061,dark,5,3,two,3,12:11 PM,43860.00,60.18,1,G,mount,J,NA,.9 still on .3,J
2062,dark,5,3,two,3,12:14 PM,44040.00,60.23,open,F,mount,Q,NA,,Q
2063,dark,5,3,two,3,12:19 PM,44340.00,60.32,2,C,mating,T,ran into corner,,T
2064,dark,5,3,two,3,12:20 PM,44400.00,60.33,open,F,mount,Q,NA,,Q
2065,dark,5,3,two,3,12:20 PM,44400.00,60.33,1,D,mount,I,NA,,I
2066,dark,5,3,two,3,12:21 PM,44460.00,60.35,open,F,mating,P,NA,,P
2067,dark,5,3,two,3,12:22 PM,44520.00,60.37,open,I,mount,K,NA,,K
2068,dark,5,3,two,3,12:24 PM,44640.00,60.40,open,F,mount,R,NA,,R
2069,dark,5,3,two,3,12:27 PM,44820.00,60.45,open,F,mount,R,ran away,,R
2070,dark,5,3,two,3,12:29 PM,44940.00,60.48,open,I,mount,P,NA,got off at 12:32 PM,P
2071,dark,5,3,two,3,12:35 PM,45300.00,60.58,open,I,mount,P,ran away,,P
2072,dark,5,3,two,3,12:36 PM,45360.00,60.60,1,J,mount,R,ran into enterance then into group,,R
2073,dark,5,3,two,3,12:36 PM,45360.00,60.60,open,I,mount,P,walked around,got off at 12:40 PM,P
2074,dark,5,3,two,3,12:36 PM,45360.00,60.60,2,H,mount,E,NA,,E
2075,dark,5,3,two,3,12:39 PM,45540.00,60.65,open,D,mount,B,ran away,,B
2076,dark,5,3,two,3,12:41 PM,45660.00,60.68,2,A,mount,X,NA,,X
2077,dark,5,3,two,3,12:41 PM,45660.00,60.68,open,B,mount,Q,NA,,Q
2078,dark,5,3,two,3,12:43 PM,45780.00,60.72,open,I,mount,Q,"started walking at 12:44 PM, climbed wall at 12:48 PM","got under on left at 12:46 PM, ",Q
2079,dark,5,3,two,3,12:43 PM,45780.00,60.72,2,L,mount,A,NA,,A
2080,dark,5,3,two,3,12:47 PM,46020.00,60.78,open,F,mount,R,NA,5. on wall,R
2081,dark,5,3,two,3,1:08 PM,47280.00,61.13,open,I,mount,P,walked around,,P
2082,dark,5,3,two,3,1:08 PM,47280.00,61.13,open,I,mount,F,NA,,F
2083,dark,5,3,two,3,1:09 PM,47340.00,61.15,1,D,mount,J,NA,,J
2084,dark,5,3,two,3,1:10 PM,47400.00,61.17,2,A,mount,F,shook,,F
2085,dark,5,3,two,3,1:12 PM,47520.00,61.20,open,I,mount,O,NA,,O
2086,dark,5,3,two,3,1:14 PM,47640.00,61.23,1,J,mount,O,NA,,O
2087,dark,5,3,two,3,1:14 PM,47640.00,61.23,1,J,mount,D,NA,,D
2088,dark,5,3,two,3,1:17 PM,47820.00,61.28,1,I,mount,G,NA,,G
2089,dark,5,3,two,3,1:17 PM,47820.00,61.28,2,L,mount,H,NA,,H
2090,dark,5,3,two,3,1:31 PM,48660.00,61.52,open,I,mount,Q,started walking ,got off at 1:34 PM,Q
2091,dark,5,3,two,3,1:38 PM,49080.00,61.63,2,A,mount,H,NA,,H
2092,dark,5,3,two,3,1:39 PM,49140.00,61.65,2,E,mount,A,moved away,,A
2093,dark,5,3,two,3,1:39 PM,49140.00,61.65,2,K,mount,A,NA,,A
2094,dark,5,3,two,3,1:44 PM,49440.00,61.73,open,B,mount,I,NA,,I
2095,dark,5,3,two,3,1:46 PM,49560.00,61.77,open,I,mount,B,NA,,B
2096,dark,5,3,two,3,1:50 PM,49800.00,61.83,1,J,mount,Q,NA,,Q
2097,dark,5,3,two,3,2:16 PM,51360.00,62.27,2,L,mount,U,,,U
2098,dark,5,3,two,3,2:16 PM,51360.00,62.27,2,H,mating,S,staying still,this broke up the large aggregation ,S
2099,dark,5,3,two,3,2:18 PM,51480.00,62.30,feeder,I,mount,O,ran away,mounted her while she was feeding ,O
2100,dark,5,3,two,3,2:19 PM,51540.00,62.32,feeder,I,mount,O,trying to resume feeding,keeps trying to mount her as she's feeding,O
2101,dark,5,3,two,3,2:21 PM,51660.00,62.35,feeder,I,mount,O,,,O
2102,dark,5,3,two,3,2:22 PM,51720.00,62.37,outside 2,A,mating,R,ran into shelter with .0 on her,,R
2103,dark,5,3,two,3,2:23 PM,51780.00,62.38,outside 2,F,mount,E,,,E
2104,dark,5,3,two,3,2:24 PM,51840.00,62.40,open,I,mount,O,running around arena,,O
2105,dark,5,3,two,3,2:31 PM,52260.00,62.52,2,L,mount,F,NA,,F
2106,dark,5,3,two,3,2:32 PM,52320.00,62.53,open,I,mount,K,,,K
2107,dark,5,3,two,3,2:34 PM,52440.00,62.57,open,I,mount,O,running around arena,from left side,O
2108,dark,5,3,two,3,2:38 PM,52680.00,62.63,open,I,mount,O,ran away after,from left side,O
2109,dark,5,3,two,3,2:39 PM,52740.00,62.65,open,K,mount,R,ran away,,R
2110,dark,5,3,two,3,2:40 PM,52800.00,62.67,open,F,mount,S,stayed still,,S
2111,dark,5,3,two,3,2:42 PM,52920.00,62.70,open,K,mount,R,ran away,,R
2112,dark,5,3,two,3,2:47 PM,53220.00,62.78,open,F,mount,R,ran away,,R
2113,dark,5,3,two,3,2:48 PM,53280.00,62.80,1,G,mount,D,na,,D
2114,dark,5,3,two,3,3:02 PM,54120.00,63.03,open,B,mount,K,na,,K
2115,dark,5,3,two,3,3:09 PM,54540.00,63.15,1,K,mount,P,ran away into corner of arena,,P
2116,dark,5,3,two,3,3:10 PM,54600.00,63.17,open,B,mount,U,stayed still,.1 got off on his own,U
2117,dark,5,3,two,3,3:11 PM,54660.00,63.18,open,I,mount,V,staying still; then walking around,trying to mate from left side,V
2118,dark,5,3,two,3,3:17 PM,55020.00,63.28,open,B,mount,R,ran away,,R
2119,dark,5,3,two,3,3:22 PM,55320.00,63.37,open,B,mount,W,stayed still,male got off on his own,W
2120,dark,5,3,two,3,3:26 PM,55560.00,63.43,open,B,mount,N,stayed still,male got off quickly,N
2121,dark,5,3,two,3,3:27 PM,55620.00,63.45,open,F,mount,U,stayed still,male got ff quickly,U
2122,dark,5,3,two,3,3:30 PM,55800.00,63.50,open,F,mount,V,running around arena,male couldn't get under,V
2123,dark,5,3,two,3,3:31 PM,55860.00,63.52,open,I,mount,B,ran away,,B
2124,dark,5,3,two,3,3:34 PM,56040.00,63.57,1,K,mount,V,ran away,,V
2125,dark,5,3,two,3,3:36 PM,56160.00,63.60,1,D,mount,V,ran away and out of shelter,,V
2126,dark,5,3,two,3,3:38 PM,56280.00,63.63,open,B,mount,R,ran away after,male got off quickly,R
2127,dark,5,3,two,3,3:38 PM,56280.00,63.63,open,I,mount,R,stayed still,tried from left side,R
2128,dark,5,3,two,3,3:41 PM,56460.00,63.68,1,D,mount,O,ran away,,O
2129,dark,5,3,two,3,3:41 PM,56460.00,63.68,1,J,mount,O,ran away and buried herself into aggregation,,O
2130,dark,5,3,two,3,3:44 PM,56640.00,63.73,1,J,mount,O,ran away,,O
2131,dark,5,3,two,3,3:48 PM,56880.00,63.80,open,I,mount,S,staying still,trying from left side,S
2132,dark,5,3,two,3,4:04 PM,57840.00,64.07,open,I,mount,R,ran away,,R
2133,dark,5,3,two,3,4:09 PM,58140.00,64.15,2,A,mount,H,na,,H
2134,dark,5,3,two,3,4:16 PM,58560.00,64.27,2,F,mount,B,na,,B
2135,dark,5,3,two,3,4:16 PM,58560.00,64.27,open,I,mount,R,ran away,trying from left side,R
2136,dark,5,3,two,3,4:21 PM,58860.00,64.35,open,I,mount,W,"staying stil, then walking around",trying from left side,W
2137,dark,5,3,two,3,4:26 PM,59160.00,64.43,open,I,mount,W,ran away,,W
2138,dark,5,3,two,3,4:28 PM,59280.00,64.47,open,I,mount,W,staying still,trying from left side,W
2139,dark,5,3,two,3,4:34 PM,59640.00,64.57,open,I,mount,W,staying still,trying from left side,W
2140,dark,5,3,two,3,4:38 PM,59880.00,64.63,open,I,mount,R,staying still,,R
2141,dark,5,3,two,3,4:40 PM,60000.00,64.67,open,I,mount,W,staying still; ran away after,trying to mate from left side,W
2142,dark,5,3,two,3,4:46 PM,60360.00,64.77,2,C,mount,R,ran away,,R
2143,dark,5,3,two,3,4:48 PM,60480.00,64.80,open,I,mount,W,staying still,trying from left side,W
2144,dark,5,3,two,4,9:17 AM,33420.00,81.28,1,I,mount,S,NA,,S
2145,dark,5,3,two,4,9:17 AM,33420.00,81.28,1,I,mount,N,NA,,N
2146,dark,5,3,two,4,9:18 AM,33480.00,81.30,1,D,mount,I,NA,,I
2147,dark,5,3,two,4,9:24 AM,33840.00,81.40,2,F,mount,C,NA,,C
2148,dark,5,3,two,4,9:25 AM,33900.00,81.42,1,D,mount,G,NA,,G
2149,dark,5,3,two,4,9:25 AM,33900.00,81.42,1,D,mount,J,NA,,J
2150,dark,5,3,two,4,9:31 AM,34260.00,81.52,1,J,mount,G,NA,,G
2151,dark,5,3,two,4,9:31 AM,34260.00,81.52,1,I,mount,G,shook,,G
2152,dark,5,3,two,4,9:32 AM,34320.00,81.53,1,J,mount,S,NA,,S
2153,dark,5,3,two,4,9:33 AM,34380.00,81.55,1,I,mount,M,NA,,M
2154,dark,5,3,two,4,9:36 AM,34560.00,81.60,1,G,mount,J,Exit 1,,J
2155,dark,5,3,two,4,9:37 AM,34620.00,81.62,2,K,mount,W,shook,,W
2156,dark,5,3,two,4,9:37 AM,34620.00,81.62,2,A,mount,W,NA,,W
2157,dark,5,3,two,4,9:42 AM,34920.00,81.70,1,I,mount,S,NA,,S
2158,dark,5,3,two,4,9:45 AM,35100.00,81.75,1,G,mount,O,NA,,O
2159,dark,5,3,two,4,9:49 AM,35340.00,81.82,open,D,mount,G,NA,,G
2160,dark,5,3,two,4,10:00 AM,36000.00,82.00,1,I,mount,S,NA,,S
2161,dark,5,3,two,4,10:06 AM,36360.00,82.10,1,I,mount,S,NA,,S
2162,dark,5,3,two,4,10:10 AM,36600.00,82.17,2,E,mount,L,NA,,L
2163,dark,5,3,two,4,10:10 AM,36600.00,82.17,2,L,mount,W,NA,,W
2164,dark,5,3,two,4,10:11 AM,36660.00,82.18,2,H,mount,F,NA,,F
2165,dark,5,3,two,4,10:11 AM,36660.00,82.18,2,L,mount,H,shook,,H
2166,dark,5,3,two,4,10:12 AM,36720.00,82.20,1,D,mount,S,6. moved around,,S
2167,dark,5,3,two,4,10:14 AM,36840.00,82.23,2,K,mount,L,NA,,L
2168,dark,5,3,two,4,10:16 AM,36960.00,82.27,1,J,mount,G,NA,,G
2169,dark,5,3,two,4,10:17 AM,37020.00,82.28,1,I,mount,J,NA,,J
2170,dark,5,3,two,4,10:20 AM,37200.00,82.33,2,K,mount,L,NA,,L
2171,dark,5,3,two,4,10:22 AM,37320.00,82.37,1,I,mount,S,shook,,S
2172,dark,5,3,two,4,10:24 AM,37440.00,82.40,2,C,mount,K,NA,,K
2173,dark,5,3,two,4,10:25 AM,37500.00,82.42,2,L,mount,B,NA,,B
2174,dark,5,3,two,4,10:26 AM,37560.00,82.43,1,I,mount,G,shook,,G
2175,dark,5,3,two,4,10:28 AM,37680.00,82.47,1,I,mating,S,6. moved around,,S
2176,dark,5,3,two,4,10:35 AM,38100.00,82.58,1,J,mount,T,NA,,T
2177,dark,5,3,two,4,10:36 AM,38160.00,82.60,1,I,mount,G,shook,,G
2178,dark,5,3,two,4,10:37 AM,38220.00,82.62,1,I,mount,M,NA,,M
2179,dark,5,3,two,4,10:37 AM,38220.00,82.62,1,J,mount,I,NA,,I
2180,dark,5,3,two,4,10:39 AM,38340.00,82.65,1,I,mount,J,NA,,J
2181,dark,5,3,two,4,10:39 AM,38340.00,82.65,2,K,mount,H,NA,,H
